Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date
Colorado,US,2021-02-28 05:30:29,39.0598,-105.3111,427462,5945,,421517.0,8.0,7422.844179694987,6190522.0,,1.3907668985781192,84000008.0,USA,107497.93010132779,,2021-02-27
Connecticut,US,2021-02-28 05:30:29,41.5978,-72.7554,279946,7622,,272324.0,9.0,7851.990597110415,6299277.0,,2.7226679431033127,84000009.0,USA,176683.588165553,,2021-02-27
Delaware,US,2021-02-28 05:30:29,39.3185,-75.5071,86517,1418,,85099.0,10.0,8884.801656253467,1387364.0,,1.6389842458707538,84000010.0,USA,142474.35723645563,,2021-02-27
Diamond Princess,US,2021-02-28 05:30:29,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-27
District of Columbia,US,2021-02-28 05:30:29,38.8974,-77.0268,40478,1010,28842.0,10626.0,11.0,5735.46685861404,1221563.0,,2.495182568308711,84000011.0,USA,173087.45743883448,,2021-02-27
Florida,US,2021-02-28 05:30:29,27.7663,-81.6868,1903682,30734,,1872948.0,12.0,8863.512948314807,21684345.0,,1.6144503126047312,84000012.0,USA,100961.96354392458,,2021-02-27
Georgia,US,2021-02-28 05:30:29,33.0406,-83.6431,1004187,17294,,986893.0,13.0,9457.916483124012,7181994.0,,1.7221891938453695,84000013.0,USA,67643.47619945067,,2021-02-27
Grand Princess,US,2021-02-28 05:30:29,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-27
Guam,US,2021-02-28 05:30:29,13.4443,144.7937,7734,130,7564.0,40.0,66.0,4709.2778985441055,117602.0,,1.6808895784846134,316.0,GUM,71608.54660260977,,2021-02-27
Hawaii,US,2021-02-28 05:30:29,21.0943,-157.4983,27705,438,,27267.0,15.0,1956.7446774849705,1107517.0,,1.5809420682187332,84000015.0,USA,78221.54827555032,,2021-02-27
Idaho,US,2021-02-28 05:30:29,44.2405,-114.4788,171140,1860,93975.0,75305.0,16.0,9576.59626258698,637883.0,,1.0868294963188032,84000016.0,USA,35694.448718988955,,2021-02-27
Illinois,US,2021-02-28 05:30:29,40.3495,-88.9861,1185367,22710,,1162657.0,17.0,9354.354042722036,18069753.0,,1.9158623447421768,84000017.0,USA,142597.91864168536,,2021-02-27
Indiana,US,2021-02-28 05:30:29,39.8494,-86.2583,660942,12556,,648386.0,18.0,9817.595060410244,7989954.0,,1.899712834106472,84000018.0,USA,118682.32450548625,,2021-02-27
Iowa,US,2021-02-28 05:30:29,42.0115,-93.2105,336282,5470,314750.0,43213.0,19.0,11519.015425965194,1312007.0,,1.5050917225458338,84000019.0,USA,41584.08529763207,,2021-02-27
Kansas,US,2021-02-28 05:30:29,38.5266,-96.7265,295997,4692,,291305.0,20.0,10160.14751585308,1254463.0,,1.5851512008567654,84000020.0,USA,43059.65645996278,,2021-02-27
Kentucky,US,2021-02-28 05:30:29,37.6681,-84.6701,403947,4625,47525.0,351797.0,21.0,9041.552503954521,3904567.0,,1.1449521843212105,84000021.0,USA,87395.98891861603,,2021-02-27
Louisiana,US,2021-02-28 05:30:29,31.1695,-91.8678,428592,9587,408463.0,10542.0,22.0,9219.423360123075,5544678.0,,2.2368592974203905,84000022.0,USA,119271.32069091467,,2021-02-27
Maine,US,2021-02-28 05:30:29,44.6939,-69.3819,44493,702,12798.0,30993.0,23.0,3309.968963229015,1619959.0,,1.5777762794147394,84000023.0,USA,120513.65409622887,,2021-02-27
Maryland,US,2021-02-28 05:30:29,39.0639,-76.8021,381272,7856,9659.0,363757.0,24.0,6306.519696709055,7848245.0,,2.060471264608993,84000024.0,USA,129815.75273583786,,2021-02-27
Massachusetts,US,2021-02-28 05:30:29,42.2302,-71.5301,579680,16067,494740.0,68873.0,25.0,8410.297391237988,16105520.0,,2.7717016284846814,84000025.0,USA,233667.2178452443,,2021-02-27
Michigan,US,2021-02-28 05:30:29,43.3266,-84.5361,645550,16508,541258.0,87784.0,26.0,6463.995629455793,10290366.0,,2.557199287429324,84000026.0,USA,103039.08426845404,,2021-02-27
Minnesota,US,2021-02-28 05:30:29,45.6945,-93.9002,483790,6543,469959.0,7288.0,27.0,8578.396604601152,6891674.0,,1.3524463093490977,84000027.0,USA,122200.77480232752,,2021-02-27
Mississippi,US,2021-02-28 05:30:29,32.7416,-89.6787,294091,6669,273437.0,13985.0,28.0,9881.595309912242,1730277.0,,2.2676654504898144,84000028.0,USA,58138.117412804255,,2021-02-27
Missouri,US,2021-02-28 05:30:29,38.4561,-92.2884,562624,8282,,486524.0,29.0,8062.090504361109,4472822.0,,1.6735885854023302,84000029.0,USA,72877.7918046452,,2021-02-27
Montana,US,2021-02-28 05:30:29,46.9219,-110.4544,99837,1356,96724.0,1757.0,30.0,9341.228954937322,1078914.0,,1.3582138886384807,84000030.0,USA,100948.37281456018,,2021-02-27
Nebraska,US,2021-02-28 05:30:29,41.1254,-98.2681,200720,2082,154339.0,44299.0,31.0,10376.301173278853,2366126.0,,1.0372658429653248,84000031.0,USA,122317.83574096055,,2021-02-27
Nevada,US,2021-02-28 05:30:29,38.3135,-117.0554,293488,4957,,288531.0,32.0,9528.34856416363,2712509.0,,1.6889958022133784,84000032.0,USA,88064.01364086756,,2021-02-27
New Hampshire,US,2021-02-28 05:30:29,43.4525,-71.5639,75166,1170,71324.0,2672.0,33.0,5528.086483083538,1451685.0,,1.5565548253199586,84000033.0,USA,106764.23151684439,,2021-02-27
New Jersey,US,2021-02-28 05:30:29,40.2989,-74.521,786967,23238,,763729.0,34.0,8860.055909634899,10655049.0,,2.9528557105952347,84000034.0,USA,119959.70588334635,,2021-02-27
New Mexico,US,2021-02-28 05:30:29,34.8405,-106.2485,184888,3700,141833.0,39355.0,35.0,8817.504908602466,2669565.0,,2.0012115442862712,84000035.0,USA,127314.38758239227,,2021-02-27
New York,US,2021-02-28 05:30:29,42.1657,-74.9481,1636040,47498,,1588542.0,36.0,8409.97697028323,37833195.0,,2.9032297498838657,84000036.0,USA,194479.5351349812,,2021-02-27
North Carolina,US,2021-02-28 05:30:29,35.6301,-79.8064,858548,11212,,847336.0,37.0,8185.937488677627,10323021.0,,1.3059258189408165,84000037.0,USA,98426.18537380137,,2021-02-27
North Dakota,US,2021-02-28 05:30:29,47.5289,-99.784,99780,1475,97678.0,627.0,38.0,13093.422844860394,1409086.0,,1.4782521547404288,84000038.0,USA,184904.37785901933,,2021-02-27
Northern Mariana Islands,US,2021-02-28 05:30:29,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17572.0,,1.3986013986013983,580.0,MNP,31865.660815319887,,2021-02-27
Ohio,US,2021-02-28 05:30:29,40.3888,-82.7649,966154,17494,907410.0,41507.0,39.0,8265.426765105953,9994327.0,,1.784084110814632,84000039.0,USA,85501.25330436048,,2021-02-27
Oklahoma,US,2021-02-28 05:30:29,35.5653,-96.9289,423802,4379,406494.0,12929.0,40.0,10710.26297640291,3508631.0,,1.0332655343769024,84000040.0,USA,88669.61622918137,,2021-02-27
Oregon,US,2021-02-28 05:30:29,44.572,-122.0709,155315,2208,,153107.0,41.0,3682.4249591664916,3564120.0,,1.4216270160641278,84000041.0,USA,84503.13521208175,,2021-02-27
Pennsylvania,US,2021-02-28 05:30:29,40.5908,-77.2098,931531,23895,836727.0,70909.0,42.0,7276.455244571762,10378789.0,,2.565132024591774,84000042.0,USA,81071.69128172193,,2021-02-27
Puerto Rico,US,2021-02-28 05:30:29,18.2208,-66.5901,100044,2032,90738.0,7274.0,72.0,3132.548077555333,406016.0,,2.0311063132221823,630.0,PRI,12713.052659396924,,2021-02-27
Rhode Island,US,2021-02-28 05:30:29,41.6809,-71.5118,125622,2502,,123120.0,44.0,11858.280605006226,2968641.0,,1.9916893537756128,84000044.0,USA,280229.4024416606,,2021-02-27
South Carolina,US,2021-02-28 05:30:29,33.8569,-80.945,515072,8498,230793.0,275781.0,45.0,10003.896118525909,5000460.0,,1.6498664264413518,84000045.0,USA,97120.56253270234,,2021-02-27
South Dakota,US,2021-02-28 05:30:29,44.2998,-99.4388,112293,1886,108497.0,1910.0,46.0,12693.365466241798,422027.0,,1.6795347884552019,84000046.0,USA,47705.047933723625,,2021-02-27
Tennessee,US,2021-02-28 05:30:29,35.7478,-86.6923,773887,11393,748739.0,13755.0,47.0,11332.073249268506,6894853.0,,1.4721787547794445,84000047.0,USA,100961.74149318789,,2021-02-27
Texas,US,2021-02-28 05:30:29,31.0545,-97.5635,2649363,43519,2417585.0,188259.0,48.0,9137.03225640911,19488683.0,,1.6426212640547937,84000048.0,USA,67211.90158008995,,2021-02-27
Utah,US,2021-02-28 05:30:29,40.15,-111.8624,370770,1929,351396.0,17445.0,49.0,11565.029860029355,2847706.0,,0.5202686301480702,84000049.0,USA,88825.43065130609,,2021-02-27
Vermont,US,2021-02-28 05:30:29,44.0459,-72.7107,15098,204,12436.0,2458.0,50.0,2419.593935149497,1059706.0,,1.3511723407073783,84000050.0,USA,169827.67324423988,,2021-02-27
Virgin Islands,US,2021-02-28 05:30:29,18.3358,-64.8963,2646,25,2511.0,110.0,78.0,2466.718872357087,47871.0,,0.944822373393802,850.0,VIR,44627.475109072606,,2021-02-27
Virginia,US,2021-02-28 05:30:29,37.7693,-78.17,574314,8382,,565932.0,51.0,6728.518793057575,5879000.0,,1.4594803539527157,84000051.0,USA,68876.88961854576,,2021-02-27
Washington,US,2021-02-28 05:30:29,47.4009,-121.4905,339773,4956,,334817.0,53.0,4461.953700465653,5213424.0,,1.4586209027792083,84000053.0,USA,68463.52273104823,,2021-02-27
West Virginia,US,2021-02-28 05:30:29,38.4912,-80.9545,131580,2297,121797.0,7486.0,54.0,7342.03165253743,2194388.0,,1.7457060343517252,84000054.0,USA,122444.64321286144,,2021-02-27
Wisconsin,US,2021-02-28 05:30:29,44.2685,-89.6165,616886,7014,548884.0,60988.0,55.0,10594.984846543559,6886832.0,,1.1370010018058443,84000055.0,USA,118280.98008496106,,2021-02-27
Wyoming,US,2021-02-28 05:30:29,42.756,-107.3025,54350,671,52998.0,681.0,56.0,9390.78269193222,636716.0,,1.234590616375345,84000056.0,USA,110014.01274105457,,2021-02-27
Alabama,US,2021-02-27 05:30:48,32.3182,-86.9023,491849,9869,285130.0,196850.0,1.0,10031.214404514616,2281648.0,,2.0065101281084234,84000001.0,USA,46533.99779938958,,2021-02-26
Alaska,US,2021-02-27 05:30:48,61.3707,-152.4044,58263,290,,57973.0,2.0,7964.376764245535,1671043.0,,0.4977429929801074,84000002.0,USA,228426.5492895174,,2021-02-26
American Samoa,US,2021-02-27 05:30:48,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-26
Arizona,US,2021-02-27 05:30:48,33.7298,-111.4312,814528,15897,,798631.0,4.0,11190.543608166108,3740067.0,,1.9516824467667164,84000004.0,USA,51383.60235739348,,2021-02-26
Arkansas,US,2021-02-27 05:30:48,34.9697,-92.3731,318638,5407,308725.0,4506.0,5.0,10558.604866320013,2634339.0,,1.6969099730728916,84000005.0,USA,87293.24369640971,,2021-02-26
California,US,2021-02-27 05:30:48,36.1162,-119.6816,3559311,51794,,3507517.0,6.0,9008.126422044135,47995576.0,,1.455169272929508,84000006.0,USA,121470.19923429769,,2021-02-26
Colorado,US,2021-02-27 05:30:48,39.0598,-105.3111,426198,5940,,420258.0,8.0,7400.894918607139,6159303.0,,1.3937184125688058,84000008.0,USA,106955.81460931704,,2021-02-26
Connecticut,US,2021-02-27 05:30:48,41.5978,-72.7554,279946,7622,,272324.0,9.0,7851.990597110415,6299277.0,,2.7226679431033127,84000009.0,USA,176683.588165553,,2021-02-26
Delaware,US,2021-02-27 05:30:48,39.3185,-75.5071,86098,1418,,84680.0,10.0,8841.772749865471,1377802.0,,1.646960440428349,84000010.0,USA,141492.39446108093,,2021-02-26
Diamond Princess,US,2021-02-27 05:30:48,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-26
District of Columbia,US,2021-02-27 05:30:48,38.8974,-77.0268,40284,1009,28757.0,10518.0,11.0,5707.978332239933,1215331.0,,2.504716512759408,84000011.0,USA,172204.42395242502,,2021-02-26
Florida,US,2021-02-27 05:30:48,27.7663,-81.6868,1898223,30624,,1867599.0,12.0,8838.095931615142,21593623.0,,1.6132983321769887,84000012.0,USA,100539.56336275092,,2021-02-26
Georgia,US,2021-02-27 05:30:48,33.0406,-83.6431,1000822,17219,,983603.0,13.0,9426.223293543077,7153524.0,,1.7204857607047008,84000013.0,USA,67375.3320367852,,2021-02-26
Grand Princess,US,2021-02-27 05:30:48,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-26
Guam,US,2021-02-27 05:30:48,13.4443,144.7937,7734,130,7564.0,40.0,66.0,4709.2778985441055,117601.0,,1.6808895784846134,316.0,GUM,71607.93769675269,,2021-02-26
Hawaii,US,2021-02-27 05:30:48,21.0943,-157.4983,27606,436,,27170.0,15.0,1949.7525200018079,1085483.0,,1.579366804317902,84000015.0,USA,76665.33415449984,,2021-02-26
Idaho,US,2021-02-27 05:30:48,44.2405,-114.4788,170907,1859,93679.0,75369.0,16.0,9563.558124634526,636533.0,,1.0877260732445129,84000016.0,USA,35618.905859607796,,2021-02-26
Illinois,US,2021-02-27 05:30:48,40.3495,-88.9861,1183569,22675,,1160894.0,17.0,9340.165079667713,17988085.0,,1.915815638969929,84000017.0,USA,141953.43352782525,,2021-02-26
Indiana,US,2021-02-27 05:30:48,39.8494,-86.2583,660071,12531,,647540.0,18.0,9804.657275706568,7942952.0,,1.898432138360873,84000018.0,USA,117984.15945767658,,2021-02-26
Iowa,US,2021-02-27 05:30:48,42.0115,-93.2105,335855,5463,313771.0,43717.0,19.0,11503.738427356604,1310419.0,,1.5051618538039568,84000019.0,USA,41533.75360927016,,2021-02-26
Kansas,US,2021-02-27 05:30:48,38.5266,-96.7265,295997,4692,,291305.0,20.0,10160.14751585308,1254463.0,,1.5851512008567654,84000020.0,USA,43059.65645996278,,2021-02-26
Kentucky,US,2021-02-27 05:30:48,37.6681,-84.6701,402926,4600,47391.0,350935.0,21.0,9018.699443759648,3891701.0,,1.1416488387445831,84000021.0,USA,87108.00902393708,,2021-02-26
Louisiana,US,2021-02-27 05:30:48,31.1695,-91.8678,428592,9587,408463.0,10542.0,22.0,9219.423360123075,5544678.0,,2.2368592974203905,84000022.0,USA,119271.32069091467,,2021-02-26
Maine,US,2021-02-27 05:30:48,44.6939,-69.3819,44296,701,12794.0,30801.0,23.0,3295.313536852818,1619762.0,,1.5825356691349106,84000023.0,USA,120498.99866985268,,2021-02-26
Maryland,US,2021-02-27 05:30:48,39.0639,-76.8021,380436,7838,9643.0,362955.0,24.0,6292.6916409733885,7804095.0,,2.0602676928576686,84000024.0,USA,129085.47921821865,,2021-02-26
Massachusetts,US,2021-02-27 05:30:48,42.2302,-71.5301,577980,16024,494740.0,67216.0,25.0,8385.63291158524,15997259.0,,2.772414270389979,84000025.0,USA,232096.51123837012,,2021-02-26
Michigan,US,2021-02-27 05:30:48,43.3266,-84.5361,644125,16438,529080.0,98607.0,26.0,6449.726876033172,10253237.0,,2.551989132544149,84000026.0,USA,102667.3056398024,,2021-02-26
Minnesota,US,2021-02-27 05:30:48,45.6945,-93.9002,482978,6530,469149.0,7299.0,27.0,8563.998502029921,6866911.0,,1.3520284567827106,84000027.0,USA,121761.6858688652,,2021-02-26
Mississippi,US,2021-02-27 05:30:48,32.7416,-89.6787,293542,6638,273437.0,13467.0,28.0,9863.148652839624,1729728.0,,2.2613459062076298,84000028.0,USA,58119.67075573166,,2021-02-26
Missouri,US,2021-02-27 05:30:48,38.4561,-92.2884,561987,8270,,486060.0,29.0,8054.334812563177,4459175.0,,1.6727725866781031,84000029.0,USA,72655.43481732089,,2021-02-26
Montana,US,2021-02-27 05:30:48,46.9219,-110.4544,99613,1354,96362.0,1897.0,30.0,9320.270439698425,1074221.0,,1.3592603375061487,84000030.0,USA,100509.27320734519,,2021-02-26
Nebraska,US,2021-02-27 05:30:48,41.1254,-98.2681,200447,2078,153937.0,44432.0,31.0,10362.188328418824,2356795.0,,1.036683013464906,84000031.0,USA,121835.46594100105,,2021-02-26
Nevada,US,2021-02-27 05:30:48,38.3135,-117.0554,293029,4942,,288087.0,32.0,9513.446721529688,2702912.0,,1.6865224943606263,84000032.0,USA,87752.43851285454,,2021-02-26
New Hampshire,US,2021-02-27 05:30:48,43.4525,-71.5639,74893,1167,70547.0,3179.0,33.0,5508.008687140135,1436668.0,,1.5582230649059323,84000033.0,USA,105659.80564987707,,2021-02-26
New Jersey,US,2021-02-27 05:30:48,40.2989,-74.521,782833,23192,,759641.0,34.0,8813.513333986326,10590500.0,,2.9625731158497413,84000034.0,USA,119232.9819560266,,2021-02-26
New Mexico,US,2021-02-27 05:30:48,34.8405,-106.2485,184736,3685,141833.0,39218.0,35.0,8810.255867312022,2669565.0,,1.9947384375541315,84000035.0,USA,127314.38758239227,,2021-02-26
New York,US,2021-02-27 05:30:48,42.1657,-74.9481,1627998,47389,,1580609.0,36.0,8349.180903177572,37547888.0,,2.9176591986395874,84000036.0,USA,193012.92961221852,,2021-02-26
North Carolina,US,2021-02-27 05:30:48,35.6301,-79.8064,855905,11186,,844719.0,37.0,8160.737461675555,10259167.0,,1.3069207447088171,84000037.0,USA,97817.36111190566,,2021-02-26
North Dakota,US,2021-02-27 05:30:48,47.5289,-99.784,99711,1472,97562.0,677.0,38.0,13084.368463458351,1407119.0,,1.4762664099246825,84000038.0,USA,184646.26237760184,,2021-02-26
Northern Mariana Islands,US,2021-02-27 05:30:48,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17572.0,,1.3986013986013983,580.0,MNP,31865.660815319887,,2021-02-26
Ohio,US,2021-02-27 05:30:48,40.3888,-82.7649,964380,17489,904270.0,42927.0,39.0,8250.250233123166,9940287.0,,1.7817665235695472,84000039.0,USA,85038.94226244964,,2021-02-26
Oklahoma,US,2021-02-27 05:30:48,35.5653,-96.9289,423023,4320,405367.0,13336.0,40.0,10690.576200836447,3501011.0,,1.0212210683579852,84000040.0,USA,88477.04468898053,,2021-02-26
Oregon,US,2021-02-27 05:30:48,44.572,-122.0709,154878,2206,,152672.0,41.0,3672.0639527784692,3546317.0,,1.424346905306112,84000041.0,USA,84081.03682140446,,2021-02-26
Pennsylvania,US,2021-02-27 05:30:48,40.5908,-77.2098,928633,23895,833702.0,71036.0,42.0,7253.818137166029,10313734.0,,2.5731370735263552,84000042.0,USA,80563.52805802286,,2021-02-26
Puerto Rico,US,2021-02-27 05:30:48,18.2208,-66.5901,99860,2023,90491.0,7346.0,72.0,3126.786724088156,405832.0,,2.0258361706388945,630.0,PRI,12707.291305929748,,2021-02-26
Rhode Island,US,2021-02-27 05:30:48,41.6809,-71.5118,125622,2502,,123120.0,44.0,11858.280605006226,2968641.0,,1.9916893537756128,84000044.0,USA,280229.4024416606,,2021-02-26
South Carolina,US,2021-02-27 05:30:48,33.8569,-80.945,513295,8477,230793.0,274025.0,45.0,9969.382645841271,4966441.0,,1.6514869616886976,84000045.0,USA,96459.8344363272,,2021-02-26
South Dakota,US,2021-02-27 05:30:48,44.2998,-99.4388,112107,1879,108284.0,1944.0,46.0,12672.340415911667,421288.0,,1.6760773189898936,84000046.0,USA,47621.512921928115,,2021-02-26
Tennessee,US,2021-02-27 05:30:48,35.7478,-86.6923,772513,11377,746954.0,14182.0,47.0,11311.953685760533,6878643.0,,1.4727260253225511,84000047.0,USA,100724.37750158363,,2021-02-26
Texas,US,2021-02-27 05:30:48,31.0545,-97.5635,2643463,43376,2393568.0,206519.0,48.0,9116.684538745349,19426513.0,,1.6408778938838942,84000048.0,USA,66997.4918161652,,2021-02-26
Utah,US,2021-02-27 05:30:48,40.15,-111.8624,370084,1907,350198.0,17979.0,49.0,11543.632199798001,2838991.0,,0.5152884210071227,84000049.0,USA,88553.59302897919,,2021-02-26
Vermont,US,2021-02-27 05:30:48,44.0459,-72.7107,14963,204,12286.0,2473.0,50.0,2397.958938378721,1049205.0,,1.3633629619728664,84000050.0,USA,168144.79101394414,,2021-02-26
Virgin Islands,US,2021-02-27 05:30:48,18.3358,-64.8963,2636,25,2501.0,110.0,78.0,2457.396427639184,47710.0,,0.9484066767830044,850.0,VIR,44477.383749114364,,2021-02-26
Virginia,US,2021-02-27 05:30:48,37.7693,-78.17,572639,8197,,564442.0,51.0,6708.894913127134,5854653.0,,1.4314428461910558,84000051.0,USA,68591.64627247622,,2021-02-26
Washington,US,2021-02-27 05:30:48,47.4009,-121.4905,338822,4956,,333866.0,53.0,4449.465015463777,5193250.0,,1.46271493586603,84000053.0,USA,68198.59451734909,,2021-02-26
West Virginia,US,2021-02-27 05:30:48,38.4912,-80.9545,131234,2291,121143.0,7800.0,54.0,7322.725200555535,2184317.0,,1.7457366231312008,84000054.0,USA,121882.69154260225,,2021-02-26
Wisconsin,US,2021-02-27 05:30:48,44.2685,-89.6165,616018,6999,548040.0,60979.0,55.0,10580.076991855984,6860518.0,,1.1361680989841203,84000055.0,USA,117829.03850863744,,2021-02-26
Wyoming,US,2021-02-27 05:30:48,42.756,-107.3025,54350,671,52998.0,681.0,56.0,9390.78269193222,636716.0,,1.234590616375345,84000056.0,USA,110014.01274105457,,2021-02-26
Alabama,US,2021-02-26 05:30:48,32.3182,-86.9023,491110,9831,285130.0,196149.0,1.0,10016.14256855493,2276188.0,,2.0017918592576,84000001.0,USA,46422.641609484446,,2021-02-25
Alaska,US,2021-02-26 05:30:48,61.3707,-152.4044,58151,290,,57861.0,2.0,7949.066701296571,1671043.0,,0.4987016560334302,84000002.0,USA,228426.5492895174,,2021-02-25
American Samoa,US,2021-02-26 05:30:48,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-25
Arizona,US,2021-02-26 05:30:48,33.7298,-111.4312,812907,15814,,797093.0,4.0,11168.273199796064,3728569.0,,1.945363983825948,84000004.0,USA,51225.63495736955,,2021-02-25
Arkansas,US,2021-02-26 05:30:48,34.9697,-92.3731,318122,5397,307978.0,4747.0,5.0,10541.506340372005,2627733.0,,1.6965189455617655,84000005.0,USA,87074.34280026138,,2021-02-25
California,US,2021-02-26 08:30:29,36.1162,-119.6816,3554629,51395,,3503234.0,6.0,8996.276924231775,47814160.0,,1.4458611573809812,84000006.0,USA,121011.06029898647,,2021-02-25
Colorado,US,2021-02-26 05:30:48,39.0598,-105.3111,424677,5925,,418752.0,8.0,7374.482872630383,6119346.0,,1.395177982325391,84000008.0,USA,106261.96443108347,,2021-02-25
Connecticut,US,2021-02-26 05:30:48,41.5978,-72.7554,279159,7614,,271545.0,9.0,7829.916637847107,6267131.0,,2.7274778889450095,84000009.0,USA,175781.94967193383,,2021-02-25
Delaware,US,2021-02-26 05:30:48,39.3185,-75.5071,85801,1406,,84395.0,10.0,8811.272546530781,1371551.0,,1.6386755399121222,84000010.0,USA,140850.45247102994,,2021-02-25
Diamond Princess,US,2021-02-26 05:30:48,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-25
District of Columbia,US,2021-02-26 05:30:48,38.8974,-77.0268,40122,1005,28679.0,10438.0,11.0,5685.023995783205,1209653.0,,2.504860176461792,84000011.0,USA,171399.88862896015,,2021-02-25
